ME3	ME2	1
ME3	ME3	0
ME3	ME4	1
ME3	ME5	1
ME3	ME6	1
ME3	ME7	1
ME3	ME8	1
ME3	ME9	1
ME3	ME10	1
ME3	ME11	1
ME3	ME12	1
ME3	ME13	1
ME3	ME14	1
ME3	ME15	1
ME3	ME16	0
ME3	ME17	1
ME3	ME18	0
ME3	ME19	1
ME3	ME20	0
ME3	ME21	1
ME3	ME22	0
ME3	ME23	0
ME3	ME24	1
ME3	ME25	0
ME3	ME26	0
ME3	ME27	0
ME3	ME28	0
ME3	ME29	1
ME3	ME30	0
ME3	ME31	0
ME3	ME32	0
ME3	ME33	0
ME3	ME34	0
ME3	ME35	0
ME3	ME36	0
ME3	ME37	0
ME3	ME38	1
ME3	ME39	0
ME3	ME40	0
ME3	ME41	0
ME3	ME42	0
ME3	ME43	0
ME4	ME0	1
ME4	ME1	1
ME4	ME2	1
ME4	ME3	1
ME4	ME4	0
ME4	ME5	1
ME4	ME6	1
ME4	ME7	1
ME4	ME8	1
ME4	ME9	1
ME4	ME10	1
ME4	ME11	1
ME4	ME12	1
ME4	ME13	1
ME4	ME14	1
ME4	ME15	1
ME4	ME16	0
ME4	ME17	1
ME4	ME18	1
ME4	ME19	1
ME4	ME20	1
ME4	ME21	1
ME4	ME22	0
ME4	ME23	1
ME4	ME24	1
ME4	ME25	0
ME4	ME26	1
ME4	ME27	1
ME4	ME28	0
ME4	ME29	0
ME4	ME30	0
ME4	ME31	0
ME4	ME32	0
ME4	ME33	1
ME4	ME34	0
ME4	ME35	0
ME4	ME36	0
ME4	ME37	0
ME4	ME38	0
ME4	ME39	0
ME4	ME40	0
ME4	ME41	0
ME4	ME42	0
ME4	ME43	0
ME5	ME0	1
ME5	ME1	1
ME5	ME2	1
ME5	ME3	1
ME5	ME4	1
ME5	ME5	0
ME5	ME6	1
ME5	ME7	1
ME5	ME8	1
ME5	ME9	1
ME5	ME10	1
ME5	ME11	1
ME5	ME12	1
ME5	ME13	1
ME5	ME14	1
ME5	ME15	1
ME5	ME16	0
ME5	ME17	1
ME5	ME18	1
ME5	ME19	0
ME5	ME20	0
ME5	ME21	0
ME5	ME22	1
ME5	ME23	0
ME5	ME24	1
ME5	ME25	0
ME5	ME26	0
ME5	ME27	0
ME5	ME28	0
ME5	ME29	0
ME5	ME30	0
ME5	ME31	0
ME5	ME32	0
ME5	ME33	0
ME5	ME34	0
ME5	ME35	0
ME5	ME36	0
ME5	ME37	0
ME5	ME38	0
ME5	ME39	0
ME5	ME40	0
ME5	ME41	0
ME5	ME42	0
ME5	ME43	0
ME6	ME0	1
ME6	ME1	1
ME6	ME2	1
ME6	ME3	1
ME6	ME4	1
ME6	ME5	1
ME6	ME6	0
ME6	ME7	1
ME6	ME8	1
ME6	ME9	1
ME6	ME10	1
ME6	ME11	1
ME6	ME12	0
ME6	ME13	1
ME6	ME14	0
ME6	ME15	1
ME6	ME16	1
ME6	ME17	1
ME6	ME18	1
ME6	ME19	1
ME6	ME20	1
ME6	ME21	1
ME6	ME22	0
ME6	ME23	0
ME6	ME24	1
ME6	ME25	0
ME6	ME26	0
ME6	ME27	0
ME6	ME28	0
ME6	ME29	1
ME6	ME30	1
ME6	ME31	0
ME6	ME32	0
ME6	ME33	0
ME6	ME34	0
ME6	ME35	0
ME6	ME36	0
ME6	ME37	0
ME6	ME38	0
ME6	ME39	0
ME6	ME40	0
ME6	ME41	0
ME6	ME42	0
ME6	ME43	0
ME7	ME0	1
ME7	ME1	1
ME7	ME2	1
ME7	ME3	1
ME7	ME4	1
ME7	ME5	1
ME7	ME6	1
ME7	ME7	0
ME7	ME8	1
ME7	ME9	1
ME7	ME10	1
ME7	ME11	1
ME7	ME12	1
ME7	ME13	1
ME7	ME14	1
ME7	ME15	1
ME7	ME16	1
ME7	ME17	0
ME7	ME18	0
ME7	ME19	1
ME7	ME20	1
ME7	ME21	1
ME7	ME22	0
ME7	ME23	1
ME7	ME24	1
ME7	ME25	0
ME7	ME26	0
ME7	ME27	0
ME7	ME28	0
ME7	ME29	0
ME7	ME30	0
ME7	ME31	0
ME7	ME32	0
ME7	ME33	0
ME7	ME34	0
ME7	ME35	0
ME7	ME36	0
ME7	ME37	0
ME7	ME38	0
ME7	ME39	0
ME7	ME40	0
ME7	ME41	0
ME7	ME42	0
ME7	ME43	0
ME8	ME0	1
ME8	ME1	1
ME8	ME2	1
ME8	ME3	1
ME8	ME4	1
ME8	ME5	1
ME8	ME6	1
ME8	ME7	1
ME8	ME8	0
ME8	ME9	1
ME8	ME10	1
ME8	ME11	1
ME8	ME12	1
ME8	ME13	0
ME8	ME14	1
ME8	ME15	1
ME8	ME16	0
ME8	ME17	1
ME8	ME18	0
ME8	ME19	1
ME8	ME20	0
ME8	ME21	1
ME8	ME22	0
ME8	ME23	0
ME8	ME24	1
ME8	ME25	0
ME8	ME26	0
ME8	ME27	0
ME8	ME28	0
ME8	ME29	1
ME8	ME30	1
ME8	ME31	0
ME8	ME32	0
ME8	ME33	0
ME8	ME34	0
ME8	ME35	0
ME8	ME36	0
ME8	ME37	0
ME8	ME38	0
ME8	ME39	0
ME8	ME40	0
ME8	ME41	0
ME8	ME42	0
ME8	ME43	0
ME9	ME0	0
ME9	ME1	1
ME9	ME2	1
ME9	ME3	1
ME9	ME4	1
ME9	ME5	1
ME9	ME6	1
ME9	ME7	1
ME9	ME8	1
ME9	ME9	0
ME9	ME10	0
ME9	ME11	1
ME9	ME12	1
ME9	ME13	0
ME9	ME14	1
ME9	ME15	1
ME9	ME16	0
ME9	ME17	1
ME9	ME18	1
ME9	ME19	1
ME9	ME20	0
ME9	ME21	0
ME9	ME22	1
ME9	ME23	1
ME9	ME24	0
ME9	ME25	0
ME9	ME26	0
ME9	ME27	1
ME9	ME28	0
ME9	ME29	0
ME9	ME30	0
ME9	ME31	0
ME9	ME32	0
ME9	ME33	0
ME9	ME34	0
ME9	ME35	0
ME9	ME36	0
ME9	ME37	0
ME9	ME38	0
ME9	ME39	0
ME9	ME40	0
ME9	ME41	0
ME9	ME42	0
ME9	ME43	0
ME10	ME0	1
ME10	ME1	1
ME10	ME2	1
ME10	ME3	1
ME10	ME4	1
ME10	ME5	1
ME10	ME6	1
ME10	ME7	1
ME10	ME8	1
ME10	ME9	0
ME10	ME10	0
ME10	ME11	1
ME10	ME12	1
ME10	ME13	1
ME10	ME14	0
ME10	ME15	0
ME10	ME16	0
ME10	ME17	0
ME10	ME18	0
ME10	ME19	0
ME10	ME20	0
ME10	ME21	1
ME10	ME22	0
ME10	ME23	0
ME10	ME24	0
ME10	ME25	0
ME10	ME26	0
ME10	ME27	1
ME10	ME28	1
ME10	ME29	0
ME10	ME30	0
ME10	ME31	0
ME10	ME32	0
ME10	ME33	0
ME10	ME34	0
ME10	ME35	0
ME10	ME36	0
ME10	ME37	0
ME10	ME38	0
ME10	ME39	0
ME10	ME40	0
ME10	ME41	0
ME10	ME42	0
ME10	ME43	0
ME11	ME0	1
ME11	ME1	1
ME11	ME2	1
ME11	ME3	1
ME11	ME4	1
ME11	ME5	1
ME11	ME6	1
ME11	ME7	1
ME11	ME8	1
ME11	ME9	1
ME11	ME10	1
ME11	ME11	0
ME11	ME12	1
ME11	ME13	0
ME11	ME14	1
ME11	ME15	0
ME11	ME16	1
ME11	ME17	0
ME11	ME18	0
ME11	ME19	1
ME11	ME20	1
ME11	ME21	0
ME11	ME22	0
ME11	ME23	0
ME11	ME24	1
ME11	ME25	0
ME11	ME26	0
ME11	ME27	0
ME11	ME28	0
ME11	ME29	0
ME11	ME30	0
ME11	ME31	0
ME11	ME32	0
ME11	ME33	0
ME11	ME34	0
ME11	ME35	0
ME11	ME36	0
ME11	ME37	0
ME11	ME38	0
ME11	ME39	0
ME11	ME40	0
ME11	ME41	0
ME11	ME42	0
ME11	ME43	0
ME12	ME0	1
ME12	ME1	1
ME12	ME2	1
ME12	ME3	1
ME12	ME4	1
ME12	ME5	1
ME12	ME6	0
ME12	ME7	1
ME12	ME8	1
ME12	ME9	1
ME12	ME10	1
ME12	ME11	1
ME12	ME12	0
ME12	ME13	1
ME12	ME14	0
ME12	ME15	1
ME12	ME16	0
ME12	ME17	1
ME12	ME18	1
ME12	ME19	0
ME12	ME20	1
ME12	ME21	0
ME12	ME22	0
ME12	ME23	1
ME12	ME24	0
ME12	ME25	0
ME12	ME26	0
ME12	ME27	0
ME12	ME28	0
ME12	ME29	0
ME12	ME30	0
ME12	ME31	0
ME12	ME32	0
ME12	ME33	0
ME12	ME34	0
ME12	ME35	0
ME12	ME36	0
ME12	ME37	0
ME12	ME38	0
ME12	ME39	0
ME12	ME40	0
ME12	ME41	0
ME12	ME42	0
ME12	ME43	0
ME13	ME0	0
ME13	ME1	1
ME13	ME2	1
ME13	ME3	1
ME13	ME4	1
ME13	ME5	1
ME13	ME6	1
ME13	ME7	1
ME13	ME8	0
ME13	ME9	0
ME13	ME10	1
ME13	ME11	0
ME13	ME12	1
ME13	ME13	0
ME13	ME14	0
ME13	ME15	0
ME13	ME16	0
ME13	ME17	1
ME13	ME18	0
ME13	ME19	0
ME13	ME20	0
ME13	ME21	1
ME13	ME22	0
ME13	ME23	0
ME13	ME24	0
ME13	ME25	0
ME13	ME26	0
ME13	ME27	0
ME13	ME28	0
ME13	ME29	0
ME13	ME30	0
ME13	ME31	0
ME13	ME32	0
ME13	ME33	0
ME13	ME34	0
ME13	ME35	0
ME13	ME36	0
ME13	ME37	0
ME13	ME38	0
ME13	ME39	0
ME13	ME40	0
ME13	ME41	0
ME13	ME42	0
ME13	ME43	0
ME14	ME0	1
ME14	ME1	1
ME14	ME2	1
ME14	ME3	1
ME14	ME4	1
ME14	ME5	1
ME14	ME6	0
ME14	ME7	1
ME14	ME8	1
ME14	ME9	1
ME14	ME10	0
ME14	ME11	1
ME14	ME12	0
ME14	ME13	0
ME14	ME14	0
ME14	ME15	0
ME14	ME16	1
ME14	ME17	1
ME14	ME18	1
ME14	ME19	1
ME14	ME20	0
ME14	ME21	1
ME14	ME22	1
ME14	ME23	0
ME14	ME24	0
ME14	ME25	0
ME14	ME26	0
ME14	ME27	1
ME14	ME28	0
ME14	ME29	0
ME14	ME30	0
ME14	ME31	0
ME14	ME32	0
ME14	ME33	0
ME14	ME34	0
ME14	ME35	0
ME14	ME36	0
ME14	ME37	0
ME14	ME38	0
ME14	ME39	0
ME14	ME40	0
ME14	ME41	0
ME14	ME42	0
ME14	ME43	0
ME15	ME0	0
ME15	ME1	1
ME15	ME2	1
ME15	ME3	1
ME15	ME4	1
ME15	ME5	1
ME15	ME6	1
ME15	ME7	1
ME15	ME8	1
ME15	ME9	1
ME15	ME10	0
ME15	ME11	0
ME15	ME12	1
ME15	ME13	0
ME15	ME14	0
ME15	ME15	0
ME15	ME16	0
ME15	ME17	1
ME15	ME18	1
ME15	ME19	0
ME15	ME20	0
ME15	ME21	0
ME15	ME22	0
ME15	ME23	0
ME15	ME24	1
ME15	ME25	0
ME15	ME26	0
ME15	ME27	0
ME15	ME28	0
ME15	ME29	0
ME15	ME30	0
ME15	ME31	0
ME15	ME32	0
ME15	ME33	0
ME15	ME34	0
ME15	ME35	0
ME15	ME36	0
ME15	ME37	0
ME15	ME38	0
ME15	ME39	0
ME15	ME40	0
ME15	ME41	0
ME15	ME42	0
ME15	ME43	0
ME16	ME0	0
ME16	ME1	1
ME16	ME2	0
ME16	ME3	0
ME16	ME4	0
ME16	ME5	0
ME16	ME6	1
ME16	ME7	1
ME16	ME8	0
ME16	ME9	0
ME16	ME10	0
ME16	ME11	1
ME16	ME12	0
ME16	ME13	0
ME16	ME14	1
ME16	ME15	0
ME16	ME16	0
ME16	ME17	0
ME16	ME18	0
ME16	ME19	0
ME16	ME20	0
ME16	ME21	0
ME16	ME22	0
ME16	ME23	0
ME16	ME24	1
ME16	ME25	0
ME16	ME26	0
ME16	ME27	0
ME16	ME28	0
ME16	ME29	0
ME16	ME30	0
ME16	ME31	0
ME16	ME32	0
ME16	ME33	0
ME16	ME34	0
ME16	ME35	0
ME16	ME36	0
ME16	ME37	0
ME16	ME38	0
ME16	ME39	0
ME16	ME40	0
ME16	ME41	0
ME16	ME42	0
ME16	ME43	0
ME17	ME0	1
ME17	ME1	1
ME17	ME2	0
ME17	ME3	1
ME17	ME4	1
ME17	ME5	1
ME17	ME6	1
ME17	ME7	0
ME17	ME8	1
ME17	ME9	1
ME17	ME10	0
ME17	ME11	0
ME17	ME12	1
ME17	ME13	1
ME17	ME14	1
ME17	ME15	1
ME17	ME16	0
ME17	ME17	0
ME17	ME18	0
ME17	ME19	0
ME17	ME20	0
ME17	ME21	0
ME17	ME22	1
ME17	ME23	0
ME17	ME24	0
ME17	ME25	0
ME17	ME26	0
ME17	ME27	0
ME17	ME28	0
ME17	ME29	0
ME17	ME30	0
ME17	ME31	0
ME17	ME32	0
ME17	ME33	1
ME17	ME34	0
ME17	ME35	0
ME17	ME36	0
ME17	ME37	0
ME17	ME38	0
ME17	ME39	0
ME17	ME40	0
ME17	ME41	0
ME17	ME42	0
ME17	ME43	0
ME18	ME0	0
ME18	ME1	1
ME18	ME2	0
ME18	ME3	0
ME18	ME4	1
ME18	ME5	1
ME18	ME6	1
ME18	ME7	0
ME18	ME8	0
ME18	ME9	1
ME18	ME10	0
ME18	ME11	0
ME18	ME12	1
ME18	ME13	0
ME18	ME14	1
ME18	ME15	1
ME18	ME16	0
ME18	ME17	0
ME18	ME18	0
ME18	ME19	0
ME18	ME20	0
ME18	ME21	0
ME18	ME22	0
ME18	ME23	0
ME18	ME24	1
ME18	ME25	0
ME18	ME26	0
ME18	ME27	0
ME18	ME28	1
ME18	ME29	0
ME18	ME30	0
ME18	ME31	0
ME18	ME32	0
ME18	ME33	0
ME18	ME34	0
ME18	ME35	0
ME18	ME36	0
ME18	ME37	0
ME18	ME38	0
ME18	ME39	0
ME18	ME40	0
ME18	ME41	0
ME18	ME42	0
ME18	ME43	0
ME19	ME0	0
ME19	ME1	1
ME19	ME2	1
ME19	ME3	1
ME19	ME4	1
ME19	ME5	0
ME19	ME6	1
ME19	ME7	1
ME19	ME8	1
ME19	ME9	1
ME19	ME10	0
ME19	ME11	1
ME19	ME12	0
ME19	ME13	0
ME19	ME14	1
ME19	ME15	0
ME19	ME16	0
ME19	ME17	0
ME19	ME18	0
ME19	ME19	0
ME19	ME20	0
ME19	ME21	0
ME19	ME22	0
ME19	ME23	0
ME19	ME24	0
ME19	ME25	0
ME19	ME26	0
ME19	ME27	0
ME19	ME28	0
ME19	ME29	0
ME19	ME30	0
ME19	ME31	0
ME19	ME32	0
ME19	ME33	0
ME19	ME34	0
ME19	ME35	0
ME19	ME36	0
ME19	ME37	0
ME19	ME38	0
ME19	ME39	0
ME19	ME40	0
ME19	ME41	0
ME19	ME42	0
ME19	ME43	0
ME20	ME0	0
ME20	ME1	1
ME20	ME2	1
ME20	ME3	0
ME20	ME4	1
ME20	ME5	0
ME20	ME6	1
ME20	ME7	1
ME20	ME8	0
ME20	ME9	0
ME20	ME10	0
ME20	ME11	1
ME20	ME12	1
ME20	ME13	0
ME20	ME14	0
ME20	ME15	0
ME20	ME16	0
ME20	ME17	0
ME20	ME18	0
ME20	ME19	0
ME20	ME20	0
ME20	ME21	1
ME20	ME22	0
ME20	ME23	0
ME20	ME24	0
ME20	ME25	0
ME20	ME26	1
ME20	ME27	0
ME20	ME28	0
ME20	ME29	0
ME20	ME30	0
ME20	ME31	0
ME20	ME32	0
ME20	ME33	0
ME20	ME34	0
ME20	ME35	0
ME20	ME36	0
ME20	ME37	0
ME20	ME38	0
ME20	ME39	0
ME20	ME40	0
ME20	ME41	0
ME20	ME42	0
ME20	ME43	0
ME21	ME0	0
ME21	ME1	1
ME21	ME2	1
ME21	ME3	1
ME21	ME4	1
ME21	ME5	0
ME21	ME6	1
ME21	ME7	1
ME21	ME8	1
ME21	ME9	0
ME21	ME10	1
ME21	ME11	0
ME21	ME12	0
ME21	ME13	1
ME21	ME14	1
ME21	ME15	0
ME21	ME16	0
ME21	ME17	0
ME21	ME18	0
ME21	ME19	0
ME21	ME20	1
ME21	ME21	0
ME21	ME22	0
ME21	ME23	0
ME21	ME24	0
ME21	ME25	0
ME21	ME26	0
ME21	ME27	1
ME21	ME28	0
ME21	ME29	0
ME21	ME30	0
ME21	ME31	0
ME21	ME32	0
ME21	ME33	0
ME21	ME34	0
ME21	ME35	0
ME21	ME36	0
ME21	ME37	0
ME21	ME38	0
ME21	ME39	0
ME21	ME40	0
ME21	ME41	0
ME21	ME42	0
ME21	ME43	0
ME22	ME0	0
ME22	ME1	0
ME22	ME2	0
ME22	ME3	0
ME22	ME4	0
ME22	ME5	1
ME22	ME6	0
ME22	ME7	0
ME22	ME8	0
ME22	ME9	1
ME22	ME10	0
ME22	ME11	0
ME22	ME12	0
ME22	ME13	0
ME22	ME14	1
ME22	ME15	0
ME22	ME16	0
ME22	ME17	1
ME22	ME18	0
ME22	ME19	0
ME22	ME20	0
ME22	ME21	0
ME22	ME22	0
ME22	ME23	0
ME22	ME24	0
ME22	ME25	0
ME22	ME26	0
ME22	ME27	0
ME22	ME28	0
ME22	ME29	0
ME22	ME30	0
ME22	ME31	0
ME22	ME32	0
ME22	ME33	0
ME22	ME34	0
ME22	ME35	0
ME22	ME36	0
ME22	ME37	0
ME22	ME38	0
ME22	ME39	0
ME22	ME40	0
ME22	ME41	0
ME22	ME42	0
ME22	ME43	0
ME23	ME0	0
ME23	ME1	1
ME23	ME2	0
ME23	ME3	0
ME23	ME4	1
ME23	ME5	0
ME23	ME6	0
ME23	ME7	1
ME23	ME8	0
ME23	ME9	1
ME23	ME10	0
ME23	ME11	0
ME23	ME12	1
ME23	ME13	0
ME23	ME14	0
ME23	ME15	0
ME23	ME16	0
ME23	ME17	0
ME23	ME18	0
ME23	ME19	0
ME23	ME20	0
ME23	ME21	0
ME23	ME22	0
ME23	ME23	0
ME23	ME24	0
ME23	ME25	0
ME23	ME26	0
ME23	ME27	0
ME23	ME28	0
ME23	ME29	0
ME23	ME30	0
ME23	ME31	0
ME23	ME32	0
ME23	ME33	0
ME23	ME34	0
ME23	ME35	0
ME23	ME36	0
ME23	ME37	0
ME23	ME38	0
ME23	ME39	0
ME23	ME40	0
ME23	ME41	0
ME23	ME42	0
ME23	ME43	0
ME24	ME0	1
ME24	ME1	1
ME24	ME2	0
ME24	ME3	1
ME24	ME4	1
ME24	ME5	1
ME24	ME6	1
ME24	ME7	1
ME24	ME8	1
ME24	ME9	0
ME24	ME10	0
ME24	ME11	1
ME24	ME12	0
ME24	ME13	0
ME24	ME14	0
ME24	ME15	1
ME24	ME16	1
ME24	ME17	0
ME24	ME18	1
ME24	ME19	0
ME24	ME20	0
ME24	ME21	0
ME24	ME22	0
ME24	ME23	0
ME24	ME24	0
ME24	ME25	0
ME24	ME26	0
ME24	ME27	0
ME24	ME28	0
ME24	ME29	0
ME24	ME30	0
ME24	ME31	0
ME24	ME32	0
ME24	ME33	0
ME24	ME34	0
ME24	ME35	0
ME24	ME36	0
ME24	ME37	0
ME24	ME38	0
ME24	ME39	0
ME24	ME40	0
ME24	ME41	0
ME24	ME42	0
ME24	ME43	0
ME25	ME0	0
ME25	ME1	0
ME25	ME2	0
ME25	ME3	0
ME25	ME4	0
ME25	ME5	0
ME25	ME6	0
ME25	ME7	0
ME25	ME8	0
ME25	ME9	0
ME25	ME10	0
ME25	ME11	0
ME25	ME12	0
ME25	ME13	0
ME25	ME14	0
ME25	ME15	0
ME25	ME16	0
ME25	ME17	0
ME25	ME18	0
ME25	ME19	0
ME25	ME20	0
ME25	ME21	0
ME25	ME22	0
ME25	ME23	0
ME25	ME24	0
ME25	ME25	0
ME25	ME26	0
ME25	ME27	0
ME25	ME28	0
ME25	ME29	0
ME25	ME30	0
ME25	ME31	0
ME25	ME32	0
ME25	ME33	0
ME25	ME34	0
ME25	ME35	0
ME25	ME36	0
ME25	ME37	0
ME25	ME38	0
ME25	ME39	0
ME25	ME40	0
ME25	ME41	0
ME25	ME42	0
ME25	ME43	0
ME26	ME0	0
ME26	ME1	1
ME26	ME2	0
ME26	ME3	0
ME26	ME4	1
ME26	ME5	0
ME26	ME6	0
ME26	ME7	0
ME26	ME8	0
ME26	ME9	0
ME26	ME10	0
ME26	ME11	0
ME26	ME12	0
ME26	ME13	0
ME26	ME14	0
ME26	ME15	0
ME26	ME16	0
ME26	ME17	0
ME26	ME18	0
ME26	ME19	0
ME26	ME20	1
ME26	ME21	0
ME26	ME22	0
ME26	ME23	0
ME26	ME24	0
ME26	ME25	0
ME26	ME26	0
ME26	ME27	0
ME26	ME28	0
ME26	ME29	0
ME26	ME30	0
ME26	ME31	0
ME26	ME32	0
ME26	ME33	0
ME26	ME34	0
ME26	ME35	0
ME26	ME36	0
ME26	ME37	0
ME26	ME38	0
ME26	ME39	0
ME26	ME40	0
ME26	ME41	0
ME26	ME42	0
ME26	ME43	0
ME27	ME0	0
ME27	ME1	0
ME27	ME2	1
ME27	ME3	0
ME27	ME4	1
ME27	ME5	0
ME27	ME6	0
ME27	ME7	0
ME27	ME8	0
ME27	ME9	1
ME27	ME10	1
ME27	ME11	0
ME27	ME12	0
ME27	ME13	0
ME27	ME14	1
ME27	ME15	0
ME27	ME16	0
ME27	ME17	0
ME27	ME18	0
ME27	ME19	0
ME27	ME20	0
ME27	ME21	1
ME27	ME22	0
ME27	ME23	0
ME27	ME24	0
ME27	ME25	0
ME27	ME26	0
ME27	ME27	0
ME27	ME28	0
ME27	ME29	0
ME27	ME30	0
ME27	ME31	0
ME27	ME32	0
ME27	ME33	0
ME27	ME34	0
ME27	ME35	0
ME27	ME36	0
ME27	ME37	0
ME27	ME38	0
ME27	ME39	0
ME27	ME40	0
ME27	ME41	0
ME27	ME42	0
ME27	ME43	0
ME28	ME0	0
ME28	ME1	0
ME28	ME2	0
ME28	ME3	0
ME28	ME4	0
ME28	ME5	0
ME28	ME6	0
ME28	ME7	0
ME28	ME8	0
ME28	ME9	0
ME28	ME10	1
ME28	ME11	0
ME28	ME12	0
ME28	ME13	0
ME28	ME14	0
ME28	ME15	0
ME28	ME16	0
ME28	ME17	0
ME28	ME18	1
ME28	ME19	0
ME28	ME20	0
ME28	ME21	0
ME28	ME22	0
ME28	ME23	0
ME28	ME24	0
ME28	ME25	0
ME28	ME26	0
ME28	ME27	0
ME28	ME28	0
ME28	ME29	0
ME28	ME30	0
ME28	ME31	0
ME28	ME32	0
ME28	ME33	0
ME28	ME34	0
ME28	ME35	0
ME28	ME36	0
ME28	ME37	0
ME28	ME38	0
ME28	ME39	0
ME28	ME40	0
ME28	ME41	0
ME28	ME42	0
ME28	ME43	0
ME29	ME0	0
ME29	ME1	0
ME29	ME2	0
ME29	ME3	1
ME29	ME4	0
ME29	ME5	0
ME29	ME6	1
ME29	ME7	0
ME29	ME8	1
ME29	ME9	0
ME29	ME10	0
ME29	ME11	0
ME29	ME12	0
ME29	ME13	0
ME29	ME14	0
ME29	ME15	0
ME29	ME16	0
ME29	ME17	0
ME29	ME18	0
ME29	ME19	0
ME29	ME20	0
ME29	ME21	0
ME29	ME22	0
ME29	ME23	0
ME29	ME24	0
ME29	ME25	0
ME29	ME26	0
ME29	ME27	0
ME29	ME28	0
ME29	ME29	0
ME29	ME30	0
ME29	ME31	0
ME29	ME32	0
ME29	ME33	0
ME29	ME34	0
ME29	ME35	0
ME29	ME36	0
ME29	ME37	0
ME29	ME38	0
ME29	ME39	0
ME29	ME40	0
ME29	ME41	0
ME29	ME42	0
ME29	ME43	0
ME30	ME0	0
ME30	ME1	1
ME30	ME2	0
ME30	ME3	0
ME30	ME4	0
ME30	ME5	0
ME30	ME6	1
ME30	ME7	0
ME30	ME8	1
ME30	ME9	0
ME30	ME10	0
ME30	ME11	0
ME30	ME12	0
ME30	ME13	0
ME30	ME14	0
ME30	ME15	0
ME30	ME16	0
ME30	ME17	0
ME30	ME18	0
ME30	ME19	0
ME30	ME20	0
ME30	ME21	0
ME30	ME22	0
ME30	ME23	0
ME30	ME24	0
ME30	ME25	0
ME30	ME26	0
ME30	ME27	0
ME30	ME28	0
ME30	ME29	0
ME30	ME30	0
ME30	ME31	0
ME30	ME32	0
ME30	ME33	0
ME30	ME34	0
ME30	ME35	0
ME30	ME36	0
ME30	ME37	0
ME30	ME38	0
ME30	ME39	0
ME30	ME40	0
ME30	ME41	0
ME30	ME42	0
ME30	ME43	0
ME31	ME0	0
ME31	ME1	0
ME31	ME2	0
ME31	ME3	0
ME31	ME4	0
ME31	ME5	0
ME31	ME6	0
ME31	ME7	0
ME31	ME8	0
ME31	ME9	0
ME31	ME10	0
ME31	ME11	0
ME31	ME12	0
ME31	ME13	0
ME31	ME14	0
ME31	ME15	0
ME31	ME16	0
ME31	ME17	0
ME31	ME18	0
ME31	ME19	0
ME31	ME20	0
ME31	ME21	0
ME31	ME22	0
ME31	ME23	0
ME31	ME24	0
ME31	ME25	0
ME31	ME26	0
ME31	ME27	0
ME31	ME28	0
ME31	ME29	0
ME31	ME30	0
ME31	ME31	0
ME31	ME32	0
ME31	ME33	0
ME31	ME34	0
ME31	ME35	0
